CRIM,ZN,INDUS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,MEDV,crim_log,zn_log,dis_log,rad_log,medv_log,b_cube,age_cube,lstat_log,Transformed INDUS,Transformed NOX,Transformed PTRATIO,Transformed RM,Transformed TAX,Transformed age_cube,Transformed b_cube,Transformed crim_log,Transformed dis_log,Transformed lstat_log,Transformed medv_log,Transformed rad_log,Transformed zn_log,Imputed: Transformed INDUS,Imputed: Transformed age_cube,Imputed: Transformed b_cube,Imputed: Transformed crim_log,Imputed: Transformed dis_log,Imputed: Transformed lstat_log,Imputed: Transformed rad_log,Warnings,Cluster ID,Distance to Centroid
0.01432,100,1.32,0.411,6.816,40.5,8.3248,5,256,15.1,392.9,3.95,31.6,-4.246098117,4.615120517,2.119239012,1.609437912,3.453157121,7.324208117,3.434142728,1.373715579,-1.435763095,-1.240493736,-1.549742731,0.759980444,-0.905166061,-0.790607445,0.338535713,-1.60632135,1.725989112,-1.664417154,1.027476852,-0.296053371,2.266622183,-1.435763095,-0.790607445,0.338535713,-1.60632135,1.725989112,-1.664417154,-0.296053371,,1,5.946124308
0.15445,25,5.13,0.453,6.145,29.2,7.8148,8,284,19.7,390.68,6.86,23.3,-1.86788486,3.258096538,2.056019372,2.079441542,3.148453361,7.310387414,3.079363449,1.925707442,-0.880094229,-0.877970096,0.57512837,-0.194940915,-0.738937169,-1.300761049,0.325812431,-0.505822622,1.60882566,-0.744903755,0.281928126,0.240825082,1.427984386,-0.880094229,-1.300761049,0.325812431,-0.505822622,1.60882566,-0.744903755,0.240825082,,1,5.880481419
0.10328,25,5.13,0.453,5.927,47.2,6.932,8,284,19.7,396.9,9.22,19.6,-2.270311532,3.258096538,1.936148372,2.079441542,2.975529566,7.34897945,3.613937739,2.221375038,-0.880094229,-0.877970096,0.57512837,-0.505183622,-0.738937169,-0.532071848,0.361340101,-0.692042273,1.386671593,-0.252377807,-0.141181568,0.240825082,1.427984386,-0.880094229,-0.532071848,0.361340101,-0.692042273,1.386671593,-0.252377807,0.240825082,,1,6.789694414
0.14932,25,5.13,0.453,5.741,66.2,7.2254,8,284,19.7,395.11,13.15,18.7,-1.901663625,3.258096538,1.977602596,2.079441542,2.928523524,7.337914951,4.045317965,2.576421759,-0.880094229,-0.877970096,0.57512837,-0.769886115,-0.738937169,0.088229815,0.351154169,-0.521453469,1.463497718,0.339062464,-0.256195885,0.240825082,1.427984386,-0.880094229,0.088229815,0.351154169,-0.521453469,1.463497718,0.339062464,0.240825082,,3,6.532457232
0.17171,25,5.13,0.453,5.966,93.4,6.8185,8,284,19.7,378.08,14.44,16,-1.761948272,3.258096538,1.919639506,2.079441542,2.772588722,7.23093684,4.537141168,2.670002133,-0.880094229,-0.877970096,0.57512837,-0.449681487,-0.738937169,0.795445243,0.252670556,-0.456801333,1.356076106,0.49494956,-0.637736936,0.240825082,1.427984386,-0.880094229,0.795445243,0.252670556,-0.456801333,1.356076106,0.49494956,0.240825082,,3,7.24459748
0.17171,25,.,0.453,5.966,93.4,6.8185,8,284,19.7,.,14.44,16,-1.761948272,3.258096538,1.919639506,2.079441542,2.772588722,.,4.537141168,2.670002133,.,-0.877970096,0.57512837,-0.449681487,-0.738937169,0.795445243,.,-0.456801333,1.356076106,0.49494956,-0.637736936,0.240825082,1.427984386,-0.215041728,0.795445243,0.330116216,-0.456801333,1.356076106,0.49494956,0.240825082,,3,6.730839703
0.1265,25,5.13,0.453,6.762,43.4,7.9809,8,284,19.7,395.58,9.5,25,-2.067512971,3.258096538,2.077051187,2.079441542,3.218875825,7.340823385,3.514227799,2.251291799,-0.880094229,-0.877970096,0.57512837,0.683131333,-0.738937169,-0.675449402,0.353831661,-0.598198897,1.647803423,-0.202542176,0.454237711,0.240825082,1.427984386,-0.880094229,-0.675449402,0.353831661,-0.598198897,1.647803423,-0.202542176,0.240825082,,1,5.259885021
0.01951,17.5,1.38,0.4161,7.104,59.5,9.2229,3,216,18.6,393.24,8.05,33,-3.936828124,2.917770732,2.221689522,1.098612289,3.496507561,7.326320201,3.903962661,2.085672091,-1.427012404,-1.196473008,0.06700702,1.169842368,-1.142635906,-0.115031542,0.340480089,-1.463209191,1.915858201,-0.478433091,1.133546649,-0.879562207,1.217663796,-1.427012404,-0.115031542,0.340480089,-1.463209191,1.915858201,-0.478433091,-0.879562207,,1,5.996756828
0.03584,80,3.37,0.398,6.29,17.8,6.6115,4,337,16.1,396.9,4.67,23.5,-3.328690691,4.394449155,1.888810557,1.386294361,3.157000421,7.34897945,2.610998771,1.541159072,-1.136781159,-1.352703434,-1.08781423,0.011413179,-0.424289625,-1.974244372,0.361340101,-1.181798569,1.298941549,-1.38548816,0.302841062,-0.550947072,2.130247773,-1.136781159,-1.974244372,0.361340101,-1.181798569,1.298941549,-1.38548816,-0.550947072,,1,5.896747045
0.04379,80,3.37,0.398,5.787,31.1,6.6115,4,337,16.1,396.9,10.24,19.4,-3.128349798,4.394449155,1.888810557,1.386294361,2.965273066,7.34897945,3.144754855,2.32630162,-1.136781159,-1.352703434,-1.08781423,-0.704422058,-0.424289625,-1.206731708,0.361340101,-1.08909246,1.298941549,-0.077590089,-0.166277158,-0.550947072,2.130247773,-1.136781159,-1.206731708,0.361340101,-1.08909246,1.298941549,-0.077590089,-0.550947072,,1,6.802645305
0.05789,12.5,6.07,0.409,5.878,21.4,6.498,4,345,18.9,396.21,8.1,22,-2.849210621,2.602689685,1.871494437,1.386294361,3.091042453,7.344718312,2.776331099,2.091864062,-0.743000073,-1.257756766,0.20558557,-0.574917075,-0.376795656,-1.73650534,0.357417315,-0.95992309,1.266849997,-0.468118447,0.1414552,-0.550947072,1.022944411,-0.743000073,-1.73650534,0.357417315,-0.95992309,1.266849997,-0.468118447,-0.550947072,,1,6.058800987
0.13554,12.5,6.07,0.409,5.594,36.8,6.498,4,345,18.9,396.9,13.09,17.4,-1.998488479,2.602689685,1.871494437,1.386294361,2.856470206,7.34897945,3.326206998,2.57184858,-0.743000073,-1.257756766,0.20558557,-0.979086473,-0.376795656,-0.945813244,0.361340101,-0.566258379,1.266849997,0.331444419,-0.43249584,-0.550947072,1.022944411,-0.743000073,-0.945813244,0.361340101,-0.566258379,1.266849997,0.331444419,-0.550947072,,3,6.611030231
0.12816,12.5,6.07,0.409,5.885,33,6.498,4,345,18.9,396.9,8.79,20.9,-2.054475796,2.602689685,1.871494437,1.386294361,3.039749159,7.34897945,3.20753433,2.173614712,-0.743000073,-1.257756766,0.20558557,-0.564955153,-0.376795656,-1.116458185,0.361340101,-0.592166051,1.266849997,-0.331937421,0.01595084,-0.550947072,1.022944411,-0.743000073,-1.116458185,0.361340101,-0.592166051,1.266849997,-0.331937421,-0.550947072,,1,5.859637161
0.08826,0,10.81,0.413,6.417,6.6,5.2873,4,305,19.2,383.73,6.72,24.2,-2.427468275,0,1.665307719,1.386294361,3.186352633,7.266778421,1.875777455,1.905088155,-0.0516955,-1.223230705,0.34416412,0.192150902,-0.614265501,-3.031453251,0.28566617,-0.764765269,0.884729065,-0.779251564,0.374660012,-0.550947072,-0.58551202,-0.0516955,-3.031453251,0.28566617,-0.764765269,0.884729065,-0.779251564,-0.550947072,,3,7.51069588
0.15876,0,10.81,0.413,5.961,17.5,5.2873,4,305,19.2,376.94,9.88,21.7,-1.840361651,0,1.665307719,1.386294361,3.077312261,7.223661865,2.596247051,2.290512512,-0.0516955,-1.223230705,0.34416412,-0.456797145,-0.614265501,-1.995456556,0.245973244,-0.493086482,0.884729065,-0.137207932,0.107860184,-0.550947072,-0.58551202,-0.0516955,-1.995456556,0.245973244,-0.493086482,0.884729065,-0.137207932,-0.550947072,,3,5.00311026
0.09164,0,10.81,0.413,6.065,7.8,5.2873,4,305,19.2,390.91,5.52,22.8,-2.389887421,0,1.665307719,1.386294361,3.126760536,7.311821716,1.983192483,1.70837786,-0.0516955,-1.223230705,0.34416412,-0.30879145,-0.614265501,-2.876996194,0.327132843,-0.747375037,0.884729065,-1.10693348,0.228850154,-0.550947072,-0.58551202,-0.0516955,-2.876996194,0.327132843,-0.747375037,0.884729065,-1.10693348,-0.550947072,,3,7.091154586
0.19539,0,10.81,0.413,6.245,6.2,5.2873,4,305,19.2,377.17,7.54,23.4,-1.632757718,0,1.665307719,1.386294361,3.152736022,7.225130803,1.83709055,2.020222182,-0.0516955,-1.223230705,0.34416412,-0.052627747,-0.614265501,-3.087082949,0.247325542,-0.397019461,0.884729065,-0.587460185,0.292406937,-0.550947072,-0.58551202,-0.0516955,-3.087082949,0.247325542,-0.397019461,0.884729065,-0.587460185,-0.550947072,,3,6.739248904
0.07896,0,12.83,0.437,6.273,6,4.2515,5,398,18.7,394.92,6.78,24.1,-2.538813884,0,1.447271862,1.609437912,3.18221184,7.336738547,1.817120593,1.913977102,0.24291109,-1.01607434,0.11319987,-0.01278006,-0.062148111,-3.115798678,0.350071176,-0.816289539,0.480648408,-0.764444269,0.364528327,-0.296053371,-0.58551202,0.24291109,-3.115798678,0.350071176,-0.816289539,0.480648408,-0.764444269,-0.296053371,,3,7.659017228
0.09512,0,12.83,0.437,6.286,45,4.5026,5,398,18.7,383.23,8.94,21.4,-2.352616027,0,1.504655008,1.609437912,3.063390922,7.263620847,3.556893304,2.190535589,0.24291109,-1.01607434,0.11319987,0.005720652,-0.062148111,-0.614098689,0.282759319,-0.730128004,0.586995225,-0.303750459,0.073797473,-0.296053371,-0.58551202,0.24291109,-0.614098689,0.282759319,-0.730128004,0.586995225,-0.303750459,-0.296053371,,3,4.377266713
0.10153,0,12.83,0.437,6.279,74.5,4.0522,5,398,18.7,373.66,11.97,20,-2.287400958,0,1.399259944,1.609437912,2.995732274,7.202648203,4.207770949,2.48240352,0.24291109,-1.01607434,0.11319987,-0.00424127,-0.062148111,0.321828507,0.226628152,-0.699950264,0.391669064,0.18244597,-0.091749612,-0.296053371,-0.58551202,0.24291109,0.321828507,0.226628152,-0.699950264,0.391669064,0.18244597,-0.296053371,,3,3.284259216
0.08707,0,12.83,0.437,6.14,45.8,4.0905,5,398,18.7,386.96,10.27,20.8,-2.441042886,0,1.408667212,1.609437912,3.034952987,7.287110551,3.577847504,2.329227024,0.24291109,-1.01607434,0.11319987,-0.202056574,-0.062148111,-0.583967673,0.304383845,-0.77104681,0.40910333,-0.072716922,0.004215573,-0.296053371,-0.58551202,0.24291109,-0.583967673,0.304383845,-0.77104681,0.40910333,-0.072716922,-0.296053371,,3,3.723394471
0.05646,0,12.83,0.437,6.232,53.7,5.0141,5,398,18.7,386.4,12.34,21.2,-2.874222856,0,1.612253944,1.609437912,3.054001182,7.283593605,3.772750586,2.512846018,0.24291109,-1.01607434,0.11319987,-0.071128459,-0.062148111,-0.303707478,0.301146159,-0.971497297,0.786405768,0.23315738,0.050822669,-0.296053371,-0.58551202,0.24291109,-0.303707478,0.301146159,-0.971497297,0.786405768,0.23315738,-0.296053371,,3,4.015879448
0.08387,0,12.83,0.437,5.874,36.6,4.5026,5,398,18.7,396.06,9.1,20.3,-2.478487298,0,1.504655008,1.609437912,3.010620886,7.343791323,3.320170311,2.208274414,0.24291109,-1.01607434,0.11319987,-0.580609601,-0.062148111,-0.954493676,0.356563933,-0.788373905,0.586995225,-0.274200954,-0.055320176,-0.296053371,-0.58551202,0.24291109,-0.954493676,0.356563933,-0.788373905,0.586995225,-0.274200954,-0.296053371,,3,4.751691968
.,0,12.83,0.437,5.874,36.6,4.5026,.,398,18.7,396.06,9.1,20.3,.,0,1.504655008,.,3.010620886,7.343791323,3.320170311,2.208274414,0.24291109,-1.01607434,0.11319987,-0.580609601,-0.062148111,-0.954493676,0.356563933,.,0.586995225,-0.274200954,-0.055320176,.,-0.58551202,0.24291109,-0.954493676,0.356563933,-0.266336783,0.586995225,-0.274200954,-0.296053371,,3,4.519904376
0.04462,25,4.86,0.426,6.619,70.4,5.4007,4,281,19,395.63,7.22,23.9,-3.10957309,3.258096538,1.686528575,1.386294361,3.173878459,7.341132657,4.129120462,1.976854953,-0.919472338,-1.111021007,0.25177842,0.479623502,-0.756747408,0.208733318,0.354116376,-1.080403692,0.924057172,-0.659701735,0.344138221,-0.550947072,1.427984386,-0.919472338,0.208733318,0.354116376,-1.080403692,0.924057172,-0.659701735,-0.550947072,,1,4.334691276
0.03659,25,4.86,0.426,6.302,32.2,5.4007,4,281,19,396.9,6.72,24.8,-3.3079803,3.258096538,1.686528575,1.386294361,3.210843653,7.34897945,3.181402543,1.905088155,-0.919472338,-1.111021007,0.25177842,0.028490759,-0.756747408,-1.154034295,0.361340101,-1.172215005,0.924057172,-0.779251564,0.434584605,-0.550947072,1.427984386,-0.919472338,-1.154034295,0.361340101,-1.172215005,0.924057172,-0.779251564,-0.550947072,,1,3.731150232
0.03551,25,4.86,0.426,6.167,46.7,5.4007,4,281,19,390.64,7.51,22.9,-3.337940932,3.258096538,1.686528575,1.386294361,3.131136911,7.310137913,3.601131332,2.016235466,-0.919472338,-1.111021007,0.25177842,-0.163632018,-0.756747408,-0.550486775,0.325582741,-1.186079043,0.924057172,-0.594101295,0.239558261,-0.550947072,1.427984386,-0.919472338,-0.550486775,0.325582741,-1.186079043,0.924057172,-0.594101295,-0.550947072,,1,4.466048819
0.05059,0,4.49,0.449,6.389,48,4.7794,3,247,18.5,396.9,9.62,23.9,-2.984001351,0,1.564315016,1.098612289,3.173878459,7.34897945,3.634241186,2.263844265,-0.973434931,-0.912496157,0.02081417,0.152303215,-0.958596776,-0.502876578,0.361340101,-1.022296397,0.697561695,-0.181632157,0.344138221,-0.879562207,-0.58551202,-0.973434931,-0.502876578,0.361340101,-1.022296397,0.697561695,-0.181632157,-0.879562207,,3,5.249448693
0.05735,0,4.49,0.449,6.63,56.1,4.4377,3,247,18.5,392.3,6.53,26.6,-2.858582435,0,1.490136224,1.098612289,3.280911216,7.320477937,3.82813831,1.876406943,-0.973434931,-0.912496157,0.02081417,0.495277951,-0.958596776,-0.224062897,0.335101724,-0.96425982,0.560087909,-0.827029004,0.606025818,-0.879562207,-0.58551202,-0.973434931,-0.224062897,0.335101724,-0.96425982,0.560087909,-0.827029004,-0.879562207,,1,4.939066594
0.05188,0,4.49,0.449,6.015,45.1,4.4272,3,247,18.5,395.99,12.86,22.5,-2.95882192,0,1.48776733,1.098612289,3.113515309,7.343358648,3.559526091,2.554121719,-0.973434931,-0.912496157,0.02081417,-0.379948034,-0.958596776,-0.610312883,0.356165614,-1.010644821,0.555697694,0.301914842,0.196441752,-0.879562207,-0.58551202,-0.973434931,-0.610312883,0.356165614,-1.010644821,0.555697694,0.301914842,-0.879562207,,3,4.471006949
0.07151,0,4.49,0.449,6.121,56.8,3.7476,3,247,18.5,395.15,8.44,22.2,-2.637917979,0,1.321115635,1.098612289,3.100092289,7.338162567,3.843994686,2.132982309,-0.973434931,-0.912496157,0.02081417,-0.229096076,-0.958596776,-0.201262279,0.351382123,-0.862149148,0.24684608,-0.399623272,0.163598325,-0.879562207,-0.58551202,-0.973434931,-0.201262279,0.351382123,-0.862149148,0.24684608,-0.399623272,-0.879562207,,3,3.983065479
0.0566,0,3.41,0.489,7.007,86.3,3.4217,2,270,17.8,396.9,5.5,23.6,-2.871746294,0,1.230137504,0.693147181,3.161246712,7.34897945,4.41913157,1.704748092,-1.130947365,-0.567235547,-0.30253578,1.031798595,-0.822051615,0.62575376,0.361340101,-0.970351288,0.078238477,-1.112979983,0.31323088,-1.342719226,-0.58551202,-1.130947365,0.62575376,0.361340101,-0.970351288,0.078238477,-1.112979983,-1.342719226,,1,6.762108228
0.05302,0,3.41,0.489,7.079,63.1,3.4145,2,270,17.8,396.06,5.7,28.7,-2.937086078,0,1.228031069,0.693147181,3.356897123,7.343791323,3.981161416,1.740466175,-1.130947365,-0.567235547,-0.30253578,1.134264076,-0.822051615,-0.004023866,0.356563933,-1.000586739,0.074334672,-1.053480454,0.791948027,-1.342719226,-0.58551202,-1.130947365,-0.004023866,0.356563933,-1.000586739,0.074334672,-1.053480454,-1.342719226,,1,5.725942495
0.04684,0,3.41,0.489,6.417,66.1,3.0923,2,270,17.8,392.18,8.81,22.6,-3.06101774,0,1.128915151,0.693147181,3.117949906,7.319731444,4.043280021,2.17588744,-1.130947365,-0.567235547,-0.30253578,0.192150902,-0.822051615,0.085299361,0.334414507,-1.057935101,-0.109354498,-0.328151488,0.207292318,-1.342719226,-0.58551202,-1.130947365,0.085299361,0.334414507,-1.057935101,-0.109354498,-0.328151488,-1.342719226,,3,5.105325732
0.03932,0,3.41,0.489,6.405,73.9,3.0921,2,270,17.8,393.55,8.2,22,-3.236021984,0,1.128850472,0.693147181,3.091042453,7.328244863,4.196444459,2.104134154,-1.130947365,-0.567235547,-0.30253578,0.175073322,-0.822051615,0.30554162,0.342251925,-1.138916883,-0.109474366,-0.447678807,0.1414552,-1.342719226,-0.58551202,-1.130947365,0.30554162,0.342251925,-1.138916883,-0.109474366,-0.447678807,-1.342719226,,3,5.451119681
0.04203,28,15.04,0.464,6.442,53.6,3.6659,4,270,18.2,395.01,8.16,22.9,-3.16937163,3.36729583,1.299073871,1.386294361,3.131136911,7.337295838,3.770407262,2.099244169,0.565228201,-0.783023428,-0.11776438,0.227729194,-0.822051615,-0.307077053,0.350584216,-1.108074977,0.205996604,-0.455824592,0.239558261,-0.550947072,1.495469305,0.565228201,-0.307077053,0.350584216,-1.108074977,0.205996604,-0.455824592,-0.550947072,,1,6.093909735
0.02875,28,15.04,0.464,6.211,28.9,3.6659,4,270,18.2,396.33,6.21,25,-3.549117512,3.36729583,1.299073871,1.386294361,3.218875825,7.345459735,3.06878136,1.826160896,0.565228201,-0.783023428,-0.11776438,-0.101014224,-0.822051615,-1.315977525,0.358099866,-1.283799277,0.205996604,-0.910729357,0.454237711,-0.550947072,1.495469305,0.565228201,-1.315977525,0.358099866,-1.283799277,0.205996604,-0.910729357,-0.550947072,,1,5.670349876
0.04294,28,15.04,0.464,6.249,.,3.615,4,270,18.2,396.9,10.59,20.6,-3.147951487,3.36729583,1.285091856,1.386294361,3.025291076,7.34897945,.,2.35991016,0.565228201,-0.783023428,-0.11776438,-0.04693522,-0.822051615,.,0.361340101,-1.098162981,0.180084068,-0.021604657,-0.019425177,-0.550947072,1.495469305,0.565228201,0.407246735,0.361340101,-1.098162981,0.180084068,-0.021604657,-0.550947072,,3,5.334826633
0.12204,0,2.89,0.445,6.625,57.8,3.4952,2,276,18,357.98,6.65,28.4,-2.103406419,0,1.251390599,0.693147181,3.346389145,7.100456229,3.866422233,1.894616855,-1.206786686,-0.947022218,-0.21015008,0.488162292,-0.786431138,-0.169012666,0.132550639,-0.614808297,0.117626331,-0.796694757,0.766237122,-1.342719226,-0.58551202,-1.206786686,-0.169012666,0.132550639,-0.614808297,0.117626331,-0.796694757,-1.342719226,,1,5.914924504
0.11504,0,2.89,0.445,6.163,69.6,3.4952,2,276,18,391.83,11.34,21.4,-2.162475385,0,1.251390599,0.693147181,3.063390922,7.317553305,4.113420232,2.428336298,-1.206786686,-0.947022218,-0.21015008,-0.169324545,-0.786431138,0.186157229,0.33240932,-0.642141978,0.117626331,0.092380268,0.073797473,-1.342719226,-0.58551202,-1.206786686,0.186157229,0.33240932,-0.642141978,0.117626331,0.092380268,-1.342719226,,3,3.973522226
0.12083,0,2.89,0.445,8.069,76,3.4952,2,276,18,396.9,4.21,38.7,-2.11337068,0,1.251390599,0.693147181,3.6558396,7.34897945,4.235823584,1.437462648,-1.206786686,-0.947022218,-0.21015008,2.543164442,-0.786431138,0.362166694,0.361340101,-0.619419177,0.117626331,-1.558226668,1.523400055,-1.342719226,-0.58551202,-1.206786686,0.362166694,0.361340101,-0.619419177,0.117626331,-1.558226668,-1.342719226,,1,8.604232123
0.08187,0,2.89,0.445,7.82,36.9,3.4952,2,276,18,393.53,3.57,43.8,-2.502622656,0,1.251390599,0.693147181,3.779633817,7.328120722,3.329217141,1.272565596,-1.206786686,-0.947022218,-0.21015008,2.188804653,-0.786431138,-0.941484819,0.342137641,-0.799542344,0.117626331,-1.832913776,1.826299569,-1.342719226,-0.58551202,-1.206786686,-0.941484819,0.342137641,-0.799542344,0.117626331,-1.832913776,-1.342719226,,1,7.324481817
0.0686,0,2.89,0.445,7.416,62.5,3.4952,2,276,18,396.9,6.19,33.2,-2.679462744,0,1.251390599,0.693147181,3.502549876,7.34897945,3.96850263,1.822935087,-1.206786686,-0.947022218,-0.21015008,1.613859453,-0.786431138,-0.022226523,0.361340101,-0.881373648,0.117626331,-0.916102941,1.148330976,-1.342719226,-0.58551202,-1.206786686,-0.022226523,0.361340101,-0.881373648,0.117626331,-0.916102941,-1.342719226,,1,6.268843663
0.14866,0,8.56,0.52,6.727,79.9,2.7778,5,384,20.9,394.76,9.42,27.5,-1.90609346,0,1.021659247,1.609437912,3.314186005,7.335747598,4.307073269,2.242835089,-0.379846405,-0.299658575,1.12944257,0.633321724,-0.145262557,0.464619925,0.349158912,-0.523503339,-0.308129307,-0.216629446,0.687442524,-0.296053371,-0.58551202,-0.379846405,0.464619925,0.349158912,-0.523503339,-0.308129307,-0.216629446,-0.296053371,,3,5.099159146
0.11432,0,8.56,0.52,6.781,71.3,2.8561,5,384,20.9,395.58,7.67,26.5,-2.168753745,0,1.049457058,1.609437912,3.277144733,7.340823385,4.146641692,2.037316615,-0.379846405,-0.299658575,1.12944257,0.710170835,-0.145262557,0.233927909,0.353831661,-0.645047237,-0.256612288,-0.558984112,0.596809993,-0.296053371,-0.58551202,-0.379846405,0.233927909,0.353831661,-0.645047237,-0.256612288,-0.558984112,-0.296053371,,3,5.271738003
0.22876,0,8.56,0.52,6.405,85.4,2.7147,5,384,20.9,70.8,10.63,18.6,-1.47508186,0,0.99868145,1.609437912,2.923161581,4.136926001,4.403715869,2.363680192,-0.379846405,-0.299658575,1.12944257,0.175073322,-0.145262557,0.603586808,-2.595663193,-0.324056247,-0.350713511,-0.0153245,-0.26931548,-0.296053371,-0.58551202,-0.379846405,0.603586808,-2.595663193,-0.324056247,-0.350713511,-0.0153245,-0.296053371,,3,6.951288297
0.21161,0,8.56,0.52,6.137,87.4,2.7147,5,384,20.9,394.47,13.44,19.3,-1.553010321,0,0.99868145,1.609437912,2.960105096,7.33395082,4.437828118,2.598235335,-0.379846405,-0.299658575,1.12944257,-0.206325969,-0.145262557,0.652638396,0.347504806,-0.360117005,-0.350713511,0.375399731,-0.17892214,-0.296053371,-0.58551202,-0.379846405,0.652638396,0.347504806,-0.360117005,-0.350713511,0.375399731,-0.296053371,,3,3.701057827
0.1396,0,8.56,0.52,6.167,90,2.421,5,384,20.9,392.69,12.33,20.1,-1.968974089,0,0.884180678,1.609437912,3.000719815,7.322902986,4.481404747,2.512035317,-0.379846405,-0.299658575,1.12944257,-0.163632018,-0.145262557,0.715299253,0.337334215,-0.552600836,-0.562915064,0.231806906,-0.079546103,-0.296053371,-0.58551202,-0.379846405,0.715299253,0.337334215,-0.552600836,-0.562915064,0.231806906,-0.296053371,,3,3.855269479
0.13262,0,8.56,0.52,5.851,96.7,2.1069,5,384,20.9,394.05,16.47,19.5,-2.020267383,0,0.745217673,1.609437912,2.970414466,7.331347029,4.589959195,2.801540544,-0.379846405,-0.299658575,1.12944257,-0.61334163,-0.145262557,0.871394737,0.345107766,-0.576336388,-0.820451889,0.71406752,-0.153697189,-0.296053371,-0.58551202,-0.379846405,0.871394737,0.345107766,-0.576336388,-0.820451889,0.71406752,-0.296053371,,3,5.046122958
0.1712,0,8.56,0.52,5.836,91.9,2.211,5,384,20.9,395.67,18.66,19.5,-1.764922815,0,0.793444902,1.609437912,2.970414466,7.341380056,4.512721206,2.926382195,-0.379846405,-0.299658575,1.12944257,-0.634688605,-0.145262557,0.760330645,0.35434413,-0.458177778,-0.731073515,0.922029954,-0.153697189,-0.296053371,-0.58551202,-0.379846405,0.760330645,0.35434413,-0.458177778,-0.731073515,0.922029954,-0.296053371,,3,4.966067654
