NOX,PTRATIO,RM,TAX,MEDV,ZN,INDUS,AGE,B,CRIM,DIS,LSTAT,RAD,CLUSTER_ID,DISTANCE_TO_CENTROID,DENSITY_FACTOR,ANOMALY_SCORE,IS_ANOMALY
0.468546282,0.75989977,-1.235250175,1.796053426,-2.660452892,-0.58551202,2.417457753,0.907597672,0.046640031,-0.426399675,-1.158713563,1.339183439,-0.550947072,2,10.37308725,0.005747126436781609,0.027273466201498883,True
0.468546282,0.75989977,-1.692075445,1.796053426,-2.303333066,-0.58551202,2.417457753,0.900839706,-0.117627635,-0.369282259,-1.089090978,1.695117613,-0.550947072,2,10.53096124,0.005747126436781609,0.027688556793777547,True
0.468546282,0.75989977,-0.425488248,1.796053426,-1.035388021,-0.58551202,2.417457753,0.91883046,0.322537869,-0.68114956,-1.043393231,0.868509003,-0.550947072,2,7.894146194,0.005747126436781609,0.020755704085276064,False
0.468546282,0.75989977,-0.425488248,1.796053426,-0.079546103,-0.58551202,2.417457753,0.556273266,0.361340101,-0.657352744,-0.817814899,0.364207239,-0.550947072,2,8.443617705,0.005747126436781609,0.022200403461919694,False
0.261389916,0.34416412,-0.818272592,-0.103705334,0.119109852,-0.58551202,-0.215041728,-0.293623787,0.361340101,-0.452509453,-0.593246077,0.188003305,-0.087790053,3,3.94711035,0.005235602094240838,0.00907145168181129,False
0.261389916,0.34416412,-0.506606754,-0.103705334,0.404805756,-0.58551202,-0.215041728,-0.706691445,0.361340101,-0.231239822,-0.593246077,0.393888375,-0.087790053,3,4.679266964,0.005235602094240838,0.010754131606739041,False
0.261389916,0.34416412,-0.870928465,-0.103705334,0.260834904,-0.58551202,-0.215041728,-1.321073076,0.340765932,-0.437586936,-0.294303784,0.824607916,-0.087790053,3,5.471106195,0.005235602094240838,0.012573977186627405,False
0.261389916,0.34416412,-1.269405336,-0.103705334,-0.12872964,-0.58551202,-0.215041728,0.278199775,0.361340101,-0.214929121,-0.294303784,1.129897659,-0.087790053,3,5.014489741,0.005235602094240838,0.011524557805793268,False
0.261389916,0.34416412,-0.694460136,-0.103705334,-0.309101699,-0.58551202,-0.215041728,0.214350591,0.361340101,-0.25014228,-0.233014032,0.455257753,-0.087790053,3,3.7849246,0.005235602094240838,0.008698708063279487,False
0.261389916,0.34416412,-0.374255507,-0.103705334,0.050822669,-0.58551202,-0.215041728,0.061748642,0.361340101,-0.303560441,-0.572046978,0.309668818,-0.087790053,3,3.24675327,0.005235602094240838,0.007461855078758516,False
0.261389916,0.34416412,-1.014664765,-0.103705334,-0.418474034,-0.58551202,-0.215041728,0.29463466,0.354913449,-0.440595637,-0.579137917,0.569398944,-0.087790053,3,4.616438877,0.005235602094240838,0.01060973687111146,False
0.261389916,0.34416412,-0.362870454,-0.103705334,-0.518357232,-0.58551202,-0.215041728,0.459448031,0.361340101,-0.333002146,-0.504741105,0.482211294,-0.087790053,3,4.123508638,0.005235602094240838,0.009476859284957277,False
0.157811733,1.17563542,0.442622078,-0.804241377,0.185542854,-0.58551202,0.111650728,0.171959195,0.333326125,-0.92350543,-0.519338598,-0.172996525,-2.13449138,3,6.697134923,0.005235602094240838,0.015391699363197552,False
0.157811733,1.17563542,-0.230519208,-0.804241377,-0.019425177,-0.58551202,0.111650728,0.380809666,0.361340101,-1.073711348,-0.668035037,-0.277866103,-2.13449138,3,6.461303232,0.005235602094240838,0.014849698861502341,False
0.157811733,1.17563542,0.987681513,-0.804241377,0.344138221,-0.58551202,0.111650728,0.739078141,0.361340101,-0.937532392,-0.767898988,-1.071108235,-2.13449138,3,9.156621708,0.005235602094240838,0.02104421818172536,False
0.157811733,1.17563542,0.728671547,-0.804241377,0.1414552,-0.58551202,0.111650728,0.698549033,0.341680467,-0.66460058,-0.58765198,-0.839833138,-2.13449138,3,7.950286064,0.005235602094240838,0.018271755662000597,False
0.157811733,1.17563542,-0.358601059,-0.804241377,-1.362112443,-0.58551202,0.111650728,0.487787251,0.361340101,-1.052337944,-0.499703415,-0.513988445,-2.13449138,3,7.958832382,0.005235602094240838,0.01829139724886284,False
